strand_num,strand_set_id,strand_set_num,strand_set,pilfile_path
s2,1302,114,"['b', 'b*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_50_44907621/0028_result.pil
s4,2002,130,"['a*', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_50_44907621/0028_result.pil
s0,3232,238,"['b*', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_56_05731938/0006_result.pil
s2,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_56_05731938/0006_result.pil
s1,1133,95,"['b', 'b', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_56_05731938/0006_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s2,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_20_24644220/0025_result.pil
s1,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_40_22589744/0012_result.pil
s2,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_40_22589744/0012_result.pil
s0,0231,45,"['a', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_40_22589744/0012_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s2,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s3,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s5,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s4,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s6,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_29_23574592/0034_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_17_58892387/0019_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_17_58892387/0019_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_17_58892387/0019_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_17_58892387/0019_result.pil
s4,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_17_58892387/0019_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_46_30013216/0028_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_46_30013216/0028_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_46_30013216/0028_result.pil
s5,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_46_30013216/0028_result.pil
s3,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_46_30013216/0028_result.pil
s4,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_46_30013216/0028_result.pil
s2,3223,235,"['b*', 'a*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_39_59118982/0023_result.pil
s0,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_39_59118982/0023_result.pil
s1,0211,37,"['a', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_39_59118982/0023_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_15_18498189/0001_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_15_18498189/0001_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_06_28152958/0027_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_06_28152958/0027_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_06_28152958/0027_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_06_28152958/0027_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_58_25999561/0018_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_58_25999561/0018_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_58_25999561/0018_result.pil
s3,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_58_25999561/0018_result.pil
s0,0301,49,"['a', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_56_44058812/0004_result.pil
s1,0321,57,"['a', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_56_44058812/0004_result.pil
s2,2312,182,"['a*', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_56_44058812/0004_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_42_31810068/0009_result.pil
s1,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_42_31810068/0009_result.pil
s2,3210,228,"['b*', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_42_31810068/0009_result.pil
s3,3232,238,"['b*', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_42_31810068/0009_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_03_18978191/0024_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_03_18978191/0024_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_03_18978191/0024_result.pil
s5,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_03_18978191/0024_result.pil
s3,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_03_18978191/0024_result.pil
s4,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_03_18978191/0024_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_02_58683816/0002_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_02_58683816/0002_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_02_58683816/0002_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_02_58683816/0002_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_02_58683816/0002_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_02_58683816/0002_result.pil
s0,0123,27,"['a', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_53_34191492/0016_result.pil
s1,1032,78,"['b', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_53_34191492/0016_result.pil
s2,1231,109,"['b', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_53_34191492/0016_result.pil
s4,2133,159,"['a*', 'b', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_53_34191492/0016_result.pil
s3,2011,133,"['a*', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_53_34191492/0016_result.pil
s5,2213,167,"['a*', 'a*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_53_34191492/0016_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s2,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s4,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s6,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s3,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_35_14340753/0004_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_20_36107937/0001_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_20_36107937/0001_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_20_36107937/0001_result.pil
s3,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_20_36107937/0001_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_57_17051092/0008_result.pil
s1,2011,133,"['a*', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_21_57_17051092/0008_result.pil
s2,1302,114,"['b', 'b*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_57_17051092/0008_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_40_52155624/0021_result.pil
s1,0110,20,"['a', 'b', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_40_52155624/0021_result.pil
s2,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_40_52155624/0021_result.pil
s1,1212,102,"['b', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_08_49250712/0021_result.pil
s2,2301,177,"['a*', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_08_49250712/0021_result.pil
s3,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_08_49250712/0021_result.pil
s0,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_08_49250712/0021_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_04_06510769/0025_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_04_06510769/0025_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_04_06510769/0025_result.pil
s3,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_04_06510769/0025_result.pil
s0,0103,19,"['a', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_49_37154939/0026_result.pil
s1,2132,158,"['a*', 'b', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_49_37154939/0026_result.pil
s2,2312,182,"['a*', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_49_37154939/0026_result.pil
s3,3201,225,"['b*', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_49_37154939/0026_result.pil
s0,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_35_39565097/0038_result.pil
s1,0100,16,"['a', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_35_39565097/0038_result.pil
s3,1103,83,"['b', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_35_39565097/0038_result.pil
s4,3010,196,"['b*', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_35_39565097/0038_result.pil
s2,0130,28,"['a', 'b', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_35_39565097/0038_result.pil
s5,3120,216,"['b*', 'b', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_35_39565097/0038_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_48_03169668/0025_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_48_03169668/0025_result.pil
s2,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_48_03169668/0025_result.pil
s4,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_48_03169668/0025_result.pil
s3,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_48_03169668/0025_result.pil
s0,0303,51,"['a', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_34_13346762/0029_result.pil
s2,1111,85,"['b', 'b', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_34_13346762/0029_result.pil
s3,2123,155,"['a*', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_34_13346762/0029_result.pil
s1,0310,52,"['a', 'b*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_34_13346762/0029_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_05_02997596/0035_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_05_02997596/0035_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_05_02997596/0035_result.pil
s4,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_05_02997596/0035_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_05_02997596/0035_result.pil
s1,1211,101,"['b', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_51_27352145/0002_result.pil
s2,1213,103,"['b', 'a*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_51_27352145/0002_result.pil
s0,0201,33,"['a', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_51_27352145/0002_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_02_19793101/0015_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_02_19793101/0015_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_02_19793101/0015_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_02_19793101/0015_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_02_19793101/0015_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_02_19793101/0015_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_43_29790871/0027_result.pil
s1,1103,83,"['b', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_21_43_29790871/0027_result.pil
s2,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_43_29790871/0027_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_02_29107161/0028_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_02_29107161/0028_result.pil
s3,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_02_29107161/0028_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_02_29107161/0028_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_14_53280602/0006_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_14_53280602/0006_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_14_53280602/0006_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_14_53280602/0006_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_14_53280602/0006_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_14_53280602/0006_result.pil
s0,0331,61,"['a', 'b*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_14_36791090/0032_result.pil
s1,1002,66,"['b', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_14_36791090/0032_result.pil
s3,1113,87,"['b', 'b', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_14_36791090/0032_result.pil
s2,1021,73,"['b', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_14_36791090/0032_result.pil
s4,2023,139,"['a*', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_14_36791090/0032_result.pil
s2,1131,93,"['b', 'b', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_06_12525592/0014_result.pil
s3,1220,104,"['b', 'a*', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_06_12525592/0014_result.pil
s5,2123,155,"['a*', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_06_12525592/0014_result.pil
s0,1102,82,"['b', 'b', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_06_12525592/0014_result.pil
s1,1120,88,"['b', 'b', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_06_12525592/0014_result.pil
s4,1313,119,"['b', 'b*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_06_12525592/0014_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_01_28336813/0008_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_01_28336813/0008_result.pil
s2,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_01_28336813/0008_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_05_59261487/0030_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_05_59261487/0030_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_05_59261487/0030_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_05_59261487/0030_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_05_59261487/0030_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_05_59261487/0030_result.pil
s0,1212,102,"['b', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_43_48736466/0012_result.pil
s1,2222,170,"['a*', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_43_48736466/0012_result.pil
s2,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_43_48736466/0012_result.pil
s4,3211,229,"['b*', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_43_48736466/0012_result.pil
s3,3100,208,"['b*', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_43_48736466/0012_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s2,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s3,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s5,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s4,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s6,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_17_10116688/0032_result.pil
s0,2203,163,"['a*', 'a*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_24_39117291/0034_result.pil
s1,0120,24,"['a', 'b', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_24_39117291/0034_result.pil
s2,3101,209,"['b*', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_24_39117291/0034_result.pil
s3,3003,195,"['b*', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_24_39117291/0034_result.pil
s5,2110,148,"['a*', 'b', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_24_39117291/0034_result.pil
s4,0233,47,"['a', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_23_24_39117291/0034_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_47_09294761/0011_result.pil
s2,1103,83,"['b', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_47_09294761/0011_result.pil
s5,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_47_09294761/0011_result.pil
s1,0310,52,"['a', 'b*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_47_09294761/0011_result.pil
s3,1203,99,"['b', 'a*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_47_09294761/0011_result.pil
s4,2130,156,"['a*', 'b', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_47_09294761/0011_result.pil
s1,3022,202,"['b*', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_09_36639045/0009_result.pil
s2,3103,211,"['b*', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_09_36639045/0009_result.pil
s3,3212,230,"['b*', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_09_36639045/0009_result.pil
s0,2200,160,"['a*', 'a*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_09_36639045/0009_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_18_00069271/0018_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_35_49315669/0010_result.pil
s1,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_35_49315669/0010_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_35_49315669/0010_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_35_49315669/0010_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_35_49315669/0010_result.pil
s2,0222,42,"['a', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_57_35745961/0003_result.pil
s0,2023,139,"['a*', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_57_35745961/0003_result.pil
s1,3302,242,"['b*', 'b*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_57_35745961/0003_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_21_37_07500434/0033_result.pil
s1,1222,106,"['b', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_37_07500434/0033_result.pil
s3,2322,186,"['a*', 'b*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_37_07500434/0033_result.pil
s4,2333,191,"['a*', 'b*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_37_07500434/0033_result.pil
s2,1300,112,"['b', 'b*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_21_37_07500434/0033_result.pil
s5,3100,208,"['b*', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_21_37_07500434/0033_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_01_11673598/0026_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_01_11673598/0026_result.pil
s2,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_01_11673598/0026_result.pil
s3,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_01_11673598/0026_result.pil
s0,0332,62,"['a', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_49_44095573/0037_result.pil
s2,2311,181,"['a*', 'b*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_49_44095573/0037_result.pil
s3,3011,197,"['b*', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_49_44095573/0037_result.pil
